Comment Text,Cleaned Comment,Sentiment
@evosbabe emyu kalo menang kaget kalo kalah wajar wkwwk,emyu kalo menang kaget kalo kalah wajar wkwwk,positif
Gelandang dengan atribut paling lengkap. long pass bisa carry the ball bisa shooting gaperlu diragukan. Bener-bener pengatur tempo pada saat itu. Sayang banget emyu sekarang gapunya gelandang kayak gini lagi,gelandang dengan atribut paling lengkap long pass bisa carry the ball bisa shooting gaperlu diragukan benerbener pengatur tempo pada saat itu sayang banget emyu sekarang gapunya gelandang kayak gini lagi,positif
emyu mainnya minggu depan kan? seengganya gada yg bikin senin gue jelek besok,emyu mainnya minggu depan kan seengganya gada yg bikin senin gue jelek besok,positif
@my_supersoccer Di emyu 3 match pertama ngegolin mulu. Gausah jauh jauh sancho awal dichelsea katanya bagus skrg ngerasa di scam mereka. Seharusnya paham lah maksud gua apa kalo otaknya masih berfungsi,di emyu match pertama ngegolin mulu gausah jauh jauh sancho awal dichelsea katanya bagus skrg ngerasa di scam mereka seharusnya paham lah maksud gua apa kalo otaknya masih berfungsi,negatif
@buluquduq @JackNoLimit_ @utdfocusid Tapi fans emyu lebih gblkÂ² sih dari DNA malah gblknya klo fans ipul bisa kehitung jari yg gblknya,tapi fans emyu lebih gblk sih dari dna malah gblknya klo fans ipul bisa kehitung jari yg gblknya,negatif
@svckturnuss @SiaranBolaLive Debut na emyu ngegolno arek iki,debut na emyu ngegolno arek iki,negatif
@BarcaaInside @Alfremartinezz emyu gamau ansu fati ajakah beli,emyu gamau ansu fati ajakah beli,negatif
@bsyafaa0272 Dia di ajax sama betis jago berarti emang emyu aja yang pembawa sial wkwkwk,dia di ajax sama betis jago berarti emang emyu aja yang pembawa sial wkwkwk,positif
@WittyOwlie Emyu,emyu,netral
Gua emyu mau dihina-hina diinjek logonya bahkan sampe teamnya degradasi pun keknya biasa aja Dibilang fanatik ya lumayan koleksi jersey ori hampir 20 biji tp yaudah enjoy the game aja,gua emyu mau dihinahina diinjek logonya bahkan sampe teamnya degradasi pun keknya biasa aja dibilang fanatik ya lumayan koleksi jersey ori hampir biji tp yaudah enjoy the game aja,negatif
@uzui_dono @utdfocusid Ini unik bro emyu diuntungin wasit,ini unik bro emyu diuntungin wasit,negatif
Segala ngatain fans Emyu miskin beli jersey kawe minimal bisa kencing dulu lah di Anpield https://t.co/dierMntDnm,segala ngatain fans emyu miskin beli jersey kawe minimal bisa kencing dulu lah di anpield,negatif
fans emyu satu ini meresahkan banget https://t.co/ERDPS3f3KG,fans emyu satu ini meresahkan banget,negatif
@cxlturedd Semalam habis nonton emyu pasti,semalam habis nonton emyu pasti,netral
@allthebloodshed Sendirian aje neng kayak kiper emyu,sendirian aje neng kayak kiper emyu,negatif
@utdfocusid Laaah... Ali ini adek temen SMA gw dah jadi seleb sekarang ternyata...baru tau suka ngecengin Emyu emang sejak dulu ipul garis keras,lah ali ini adek temen sma gw dah jadi seleb sekarang ternyatabaru tau suka ngecengin emyu emang sejak dulu ipul garis keras,negatif
@alatupz Awokwok letak permasalahane bukan nak fans emyu padahal-- dia dwe emosi loh lapo coba. Belo tim kok koyok ate perang iloh,awokwok letak permasalahane bukan nak fans emyu padahal dia dwe emosi loh lapo coba belo tim kok koyok ate perang iloh,negatif
@SmgMenfess Wkwkw kudu emyu,wkwkw kudu emyu,netral
@rafiketwaguild 100jt pun aku tetap cinta emyu,jt pun aku tetap cinta emyu,positif
@LoveyRORA HATI HATI ADA FANS EMYU,hati hati ada fans emyu,netral
@ciardinal nanti tunggu emyu kalah,nanti tunggu emyu kalah,positif
@SiaranBolaLive Iyeee salah emyu kan maksud lu?,iye salah emyu kan maksud lu,negatif
@utdfocusid satir ya lu waktu emyu kalah sama brighton banyak yang hina2 eh gataunya ada club lain juga kalah juga lawan brighton,satir ya lu waktu emyu kalah sama brighton banyak yang hina eh gataunya ada club lain juga kalah juga lawan brighton,negatif
@yuusz7 logo emyu ditimpa #KSS,logo emyu ditimpa kss,netral
@irwndfrry Produk Emyu ï¸,produk emyu,netral
@bliblidotcom Emyu lahhh,emyu lah,netral
@orinakang Sekuat apa? Di tongkrongan dia kuat banget itu fans emyu post 2013. Kebayang kan emyu zaman skrg kek apa tempaan mentalnya? Cuman salahnya beliau ni Denial n pas rusak ngajak2 diajakin berbenah paling kena guilt tripping andanya.,sekuat apa di tongkrongan dia kuat banget itu fans emyu post kebayang kan emyu zaman skrg kek apa tempaan mentalnya cuman salahnya beliau ni denial n pas rusak ngajak diajakin berbenah paling kena guilt tripping andanya,negatif
3/ MU mungkin satu2nya klub sepakbola yg scr global segala hal yg berkaitan dng klub ini jadi clickbait. Ga Emyu Ga Makan. Kalo di Basket itu Lakers. Simak betapa jurno tny mulu ke RA soal Rashy. Bukan mustahil apa yg keluar dr mulut pelatih muda itu kena spin biar dpt #MUFC,mu mungkin satunya klub sepakbola yg scr global segala hal yg berkaitan dng klub ini jadi clickbait ga emyu ga makan kalo di basket itu lakers simak betapa jurno tny mulu ke ra soal rashy bukan mustahil apa yg keluar dr mulut pelatih muda itu kena spin biar dpt mufc,negatif
@my_supersoccer yang penting gak sebapukk emyu,yang penting gak sebapukk emyu,negatif
Awokwok cok ih permasalahane kan emosimu aja lah kok nyandak emyu iloh. Klrafikasi ae sek modelan nge gas. Ape nandi sek kok gopoh men,awokwok cok ih permasalahane kan emosimu aja lah kok nyandak emyu iloh klrafikasi ae sek modelan nge gas ape nandi sek kok gopoh men,negatif
@PorosHalangID @my_supersoccer Hinaan dan cacian pada emyu https://t.co/VbZ750nA5j,hinaan dan cacian pada emyu,negatif
Jadi kesimpulannya apakah Antony yang emang gacor atau Manchester United yang cursed? Soalnya gue main eFootball Antony gacor juga di Emyu.,jadi kesimpulannya apakah antony yang emang gacor atau manchester united yang cursed soalnya gue main efootball antony gacor juga di emyu,positif
Dua match dua motm satu goal satu asist. Gimana rasanya pens emyu? Wkwkkw https://t.co/aSA381eEaY,dua match dua motm satu goal satu asist gimana rasanya pens emyu wkwkkw,negatif
@mantanpemudaa Mikirin ava seh tarik napas. Sesungguhnya orang yg terburu buru adalah temen nya emyu bah,mikirin ava seh tarik napas sesungguhnya orang yg terburu buru adalah temen nya emyu bah,positif
@The_RedsIndo Fans emyu mah udah sering dibully dan dihina bertahun tahun kebelakang. Jd biasa aja sih. Ke tantrum an lu yg lucu dan kocak disini,fans emyu mah udah sering dibully dan dihina bertahun tahun kebelakang jd biasa aja sih ke tantrum an lu yg lucu dan kocak disini,negatif
@LoveyRORA OW YEAH BOCIL EMYU https://t.co/KrqknomQkD,ow yeah bocil emyu,netral
@slCUha @idextratime Setolol tololnya emyu 1 dekade terakhir gw tetep rela ngeluarin duit buat langganan tv berbayar,setolol tololnya emyu dekade terakhir gw tetep rela ngeluarin duit buat langganan tv berbayar,positif
@NugrahaRM17 @trigi_wazza @jogjamfs Memang emyu udah kalah lagi kah kak? Tau aja emyu rutin di gua dan fans emyu manusia gua?,memang emyu udah kalah lagi kah kak tau aja emyu rutin di gua dan fans emyu manusia gua,negatif
@my_supersoccer ini orang omongannya nyelekit mlu takut bgt nanti giliran emyu yg jago itu kena,ini orang omongannya nyelekit mlu takut bgt nanti giliran emyu yg jago itu kena,positif
@AnggaDesu10 @trigi_wazza Memang suka tantangan fans emyu keknya. Wazza ngacu ke nick Wayne Rooney. Fans emyu model gini ga dikit cm ga semuanya jg cuman biasanya ga nyadar kalo dianya bermasalah n ga nyadar dia sumber masalah Krn org ga mau ribet n mendi,memang suka tantangan fans emyu keknya wazza ngacu ke nick wayne rooney fans emyu model gini ga dikit cm ga semuanya jg cuman biasanya ga nyadar kalo dianya bermasalah n ga nyadar dia sumber masalah krn org ga mau ribet n mendi,positif
@ofNiel_ emang fans emyu gausah ditanya soal loyalitas,emang fans emyu gausah ditanya soal loyalitas,positif
@thejurgenholic bakalan emyu siti 3x beruntun,bakalan emyu siti x beruntun,negatif
@LoveyRORA bocil emyu,bocil emyu,netral
@kriyuuunih @temanbermimpi @jogjamfs Hadeh masa harus menjelaskan ulang. Udah banyak yg jelasin itu. Carok itu opsii terakhirrr kalau tetep gamau damai pihak sananya. Mereka tetep berharap bisa jalur damai banggggg,hadeh masa harus menjelaskan ulang udah banyak yg jelasin itu carok itu opsii terakhir kalau tetep gamau damai pihak sananya mereka tetep berharap bisa jalur damai bang,negatif
Billkin fans emyu senyum sampe leusng pipinya keliatan https://t.co/sfu4pKMLPD,billkin fans emyu senyum sampe leusng pipinya keliatan,positif
@xnana_e Emyu,emyu,netral
Se-susah itu maen pake emyu ngegolin 7 pun kejebolannya 8 https://t.co/Mt2YVH6xV9,sesusah itu maen pake emyu ngegolin pun kejebolannya,negatif
@smootiesblood h emyu,h emyu,netral
@utdfocusid Semua yg keluar dari emyu kayaknya jadi pemain bagus,semua yg keluar dari emyu kayaknya jadi pemain bagus,positif
@mbakjenni yg emyu emyu aja,yg emyu emyu aja,netral
@gretasuguru Kasian emyu,kasian emyu,netral
@TheAmorimHolic @idextratime Kalo pun pendekatan juga dia belom tentu mau ke Emyu...,kalo pun pendekatan juga dia belom tentu mau ke emyu,negatif
@kulitmekdii Mau dong nay gua jg fans emyu soalnya,mau dong nay gua jg fans emyu soalnya,netral
@PoojaMedia Mirip cr pas di Emyu anjir,mirip cr pas di emyu anjir,negatif
Kalem die pas debut di emyu skor 3 game berturut-turut wkwk,kalem die pas debut di emyu skor game berturutturut wkwk,positif
@idextratime mana yang bilang sancho keluar dari emyu pasti bagus,mana yang bilang sancho keluar dari emyu pasti bagus,positif
@auzthors Cireng emyu. https://t.co/S8Muo6qPRN,cireng emyu,netral
@mikhasukakucing haters emyu,haters emyu,netral
@ngantukkbet @idextratime Soalnya klo goreng celsi fans celsinya pda terima bg beda sama goreng emyu arsenal pada ngamuk,soalnya klo goreng celsi fans celsinya pda terima bg beda sama goreng emyu arsenal pada ngamuk,negatif
Kita usahakan mencari jodoh yang se iman dan se Emyu ï¸,kita usahakan mencari jodoh yang se iman dan se emyu,positif
@softylz fans emyu : assalamualaikum,fans emyu assalamualaikum,netral
Bayangin lu cowo gen-z dan fans emyu.,bayangin lu cowo genz dan fans emyu,negatif
@SiaranBolaLive diem aja kalo ex emyu performnya begini. Kalo main bagus digoreng biar keliatan emyu yang jelek https://t.co/SDr5p4mwwb,diem aja kalo ex emyu performnya begini kalo main bagus digoreng biar keliatan emyu yang jelek,negatif
@kastrophiIe @cikikommo Mending dukung timnas daripada emyu (kata STY),mending dukung timnas daripada emyu kata sty,negatif
@kastrophiIe @cikikommo Jangan ditahajudin plis dia udah sadar gak perlu didoain lagi jadi fans emyu T___T,jangan ditahajudin plis dia udah sadar gak perlu didoain lagi jadi fans emyu t_t,negatif
@komedigula @munvess hahaha kim emyu harus ada di atas,hahaha kim emyu harus ada di atas,netral
Di emyu gawang kosong aja ga masuk. Kok bisa ya,di emyu gawang kosong aja ga masuk kok bisa ya,negatif
@sweetsadd_ nntn emyu,nntn emyu,netral
@utdfocusid Di emyu kaga begini dah,di emyu kaga begini dah,negatif
#AdelioUnited kak adelio dengan bendera emyu n sekop https://t.co/rVI86Dv9Wz,adeliounited kak adelio dengan bendera emyu n sekop,netral
@Shidqi_Musthofa @coffebit koyok emyu yo guscik..,koyok emyu yo guscik,netral
@SiaranBolaLive Emyu memang di kutuk karena pakai logo setan,emyu memang di kutuk karena pakai logo setan,negatif
Emyu udah madrid udah next kemana lagi kita king,emyu udah madrid udah next kemana lagi kita king,negatif
lemah bet pens celeng noh emyu rank 13 aja masih ketawa2 ampe sekarang,lemah bet pens celeng noh emyu rank aja masih ketawa ampe sekarang,negatif
@utaeeeeee Mending login Emyu https://t.co/XOaejkNzSU,mending login emyu,netral
: kenapa sih kalo nonton emyu suka marah-marah van? Yaa.. kamu liat ini aja deh:( https://t.co/2xwP2fj8oR,kenapa sih kalo nonton emyu suka marahmarah van yaa kamu liat ini aja deh,negatif
@sbtmskn Emyu dimana mana bahkan lintas OR,emyu dimana mana bahkan lintas or,netral
@wokskyyy emg celsi besfren bnget sama emyu,emg celsi besfren bnget sama emyu,negatif
@rfebrianMUFC @utdfocusid Fans norak wkwkw. KLO emng die hard fans ya lu nonton lngsung ke Enfield lu beli kaos orinya lu koleksi kaosnya. Noh macem Ryan D'Masiv yg koleksi Jersey emyu bnyak. Itu namnya diehard fans. Bukan kek bocah TK wkwkwk,fans norak wkwkw klo emng die hard fans ya lu nonton lngsung ke enfield lu beli kaos orinya lu koleksi kaosnya noh macem ryan dmasiv yg koleksi jersey emyu bnyak itu namnya diehard fans bukan kek bocah tk wkwkwk,negatif
@Gladiatiorz Gw kira pake batik emyu..,gw kira pake batik emyu,netral
@Zodin_apatism Lord malah dibuang2 sama emyu,lord malah dibuang sama emyu,negatif
@gurlfromisland @007cndboys Morin aslinya fans emyu juga,morin aslinya fans emyu juga,negatif
@utdfocusid Dulu di emyu juga awal2 bagus,dulu di emyu juga awal bagus,positif
@asw_lue @utdfocusid Akun emyu paling ga jelas ini beritain emyu no 2 yg penting drama sama bahas timnas,akun emyu paling ga jelas ini beritain emyu no yg penting drama sama bahas timnas,negatif
@utdfocusid Sindiran yg bagus anak muda tapi tetep si emyu lebih banyak kalah burung camar,sindiran yg bagus anak muda tapi tetep si emyu lebih banyak kalah burung camar,negatif
@olibspop @idextratime gua msh percaya klo liga inggris kurang cocok buat emyu,gua msh percaya klo liga inggris kurang cocok buat emyu,positif
@AuzanR8044 @idextratime Fans emyu ngapain bahas chelsea,fans emyu ngapain bahas chelsea,negatif
@utdfocusid di emyu aja jadi busuk,di emyu aja jadi busuk,negatif
@Rendy_Duck Rendy emang ciri penonton bola gagal evolusi. Gak heran jadi fens emyu https://t.co/flNPsRSCgn,rendy emang ciri penonton bola gagal evolusi gak heran jadi fens emyu,positif
Pagi ke pasar pake baju emyu berasa koko yg mau imlekan,pagi ke pasar pake baju emyu berasa koko yg mau imlekan,positif
@Dohoovn Padahal kalo nama itu kepake jadi name stage kamu keren loh langka. YA KENAPA EMANGNYA? KAN I LOVE EMYU.,padahal kalo nama itu kepake jadi name stage kamu keren loh langka ya kenapa emangnya kan i love emyu,positif
@idextratime Kalo emyu gimana ti?,kalo emyu gimana ti,netral
@utdfocusid Kalah kok lawan Brighton kaya emyu dong lebih sering,kalah kok lawan brighton kaya emyu dong lebih sering,negatif
@Rendy_Duck Nyoba laliga. Antony iku cuk 2 match 2 motm 1 goal. Ndek emyu ngampas koyok tai,nyoba laliga antony iku cuk match motm goal ndek emyu ngampas koyok tai,negatif
@Bersajak_id Pernah gue kek gitu karena banyak yg wa pada minjem uang sementara gue aja masih kurang,pernah gue kek gitu karena banyak yg wa pada minjem uang sementara gue aja masih kurang,negatif
@utdfocusid emyu?,emyu,netral
@vergant santai santai emyu jg kalah sm brighton,santai santai emyu jg kalah sm brighton,negatif
ayolah blues bisa-bisanya kalah. malah nemenin emyu ke goa. piala fa piala fa hih,ayolah blues bisabisanya kalah malah nemenin emyu ke goa piala fa piala fa hih,negatif
@windinailar Dan emyu (Kalo menang),dan emyu kalo menang,positif
@idextratime Yg penting masih diatas emyu,yg penting masih diatas emyu,positif
di emyu era kegelapan ga begitu,di emyu era kegelapan ga begitu,negatif
gue nggak kuat tiap scroll tiktok isinya EMYU TANGGUNG JAWAB @ gembiwrizz,gue nggak kuat tiap scroll tiktok isinya emyu tanggung jawab gembiwrizz,positif
@senengmain123 @idextratime Mungkin la liga beranggapan exposure ex emyu bakalan gede kek yg udah2 (becks dan CR) hehe,mungkin la liga beranggapan exposure ex emyu bakalan gede kek yg udah becks dan cr hehe,positif
@TenhagLogic @sbyfess @utdfocusid beda sama emyu maaf,beda sama emyu maaf,netral
@idextratime Brighton : emyu aja retak ginjalnya ku buat apalagi sekelas chelsea wekwkekwkek,brighton emyu aja retak ginjalnya ku buat apalagi sekelas chelsea wekwkekwkek,negatif
@PorosHalangID @CoachJustinL bedanya emyu kemaren menang dibantu wasit arsenal udh dibantu tetep aja kalah. bego,bedanya emyu kemaren menang dibantu wasit arsenal udh dibantu tetep aja kalah bego,positif
@bliblidotcom Bapuk2nya emyu tetap dianggap sebagai salah satu yang terbesar.,bapuknya emyu tetap dianggap sebagai salah satu yang terbesar,negatif
@R_Nggaap29 @utdfocusid Yo diambil lah masa mau dihibahkan ke emyu,yo diambil lah masa mau dihibahkan ke emyu,negatif
@fyn_ss @utdfocusid Menang mah bebas beda sama yg kalah sibuk cariÂ² video random buat ngalihin fakta emyu bapuk,menang mah bebas beda sama yg kalah sibuk cari video random buat ngalihin fakta emyu bapuk,positif
@mulyanamul @idextratime klo ada mah gol emyu menit terakhir kagak sah krn offside,klo ada mah gol emyu menit terakhir kagak sah krn offside,negatif
@sadewa9772 @FCBarcelona coba setting emyu menang lawan spurs,coba setting emyu menang lawan spurs,positif
@arsenalskitchen maksudnya terlempar dari FA cup kalau lawan Emyu menang kan sekarang jadwal main jadi ga bisa ke Dubaj,maksudnya terlempar dari fa cup kalau lawan emyu menang kan sekarang jadwal main jadi ga bisa ke dubaj,positif
@utdfocusid Jadi yg problematic siapa nih? Bingung saya.. Pemain emyu kalau pergi malah jadi jago,jadi yg problematic siapa nih bingung saya pemain emyu kalau pergi malah jadi jago,positif
@PrinceCharlesDK lagian kata siapa emyu bakal di uel musim depan jir,lagian kata siapa emyu bakal di uel musim depan jir,negatif
@Fans_kardus11 @idextratime Yg kocak itu fans emyu udah tau tim-nya b4puk masih aja koar koar dan sombong 10 besar klasemen aja gak ada emyu,yg kocak itu fans emyu udah tau timnya bpuk masih aja koar koar dan sombong besar klasemen aja gak ada emyu,negatif
@PrinceCharlesDK tenang aja gabakal ketemu lg skrg sama emyu kecuali mau main friendly,tenang aja gabakal ketemu lg skrg sama emyu kecuali mau main friendly,positif
@focuzem @aldibawazier_ emyu kayaknya masi belum tahunya bang,emyu kayaknya masi belum tahunya bang,negatif
@utdfocusid Alure pokoke metu seko emyu mesti dadi apik,alure pokoke metu seko emyu mesti dadi apik,positif
